Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774565067,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1774565068,2,,Aggregated,0.000000,0.000000,650,650,650,650,650,650,650,650,650,650,650,2,0,640.0,646.0623965249397,638.5934590362012,653.5313340136781,419.0
1774565069,4,,Aggregated,0.000000,0.000000,52,58,59,62,640,650,650,650,650,650,650,14,0,48,134.04773228519065,38.963833008892834,653.5313340136781,412.64285714285717
1774565070,6,,Aggregated,0.000000,0.000000,43,47,54,58,62,640,650,650,650,650,650,28,0,42,86.0556682476142,2.5315420352853835,653.5313340136781,665.7142857142857
1774565071,8,,Aggregated,4.000000,0.000000,47,55,58,59,77,82,650,650,650,650,650,50,0,46,71.68581676203758,1.6969999996945262,653.5313340136781,625.94
1774565072,10,,Aggregated,6.666667,0.000000,46,52,56,59,62,79,640,650,650,650,650,73,0,46,64.12883683933863,1.6969999996945262,653.5313340136781,558.8356164383562
1774565073,10,,Aggregated,9.500000,0.000000,44,48,52,55,61,77,640,650,650,650,650,97,0,44,57.82128569307574,1.378999964799732,653.5313340136781,515.4020618556701
1774565074,10,,Aggregated,12.000000,0.000000,45,51,56,59,67,79,120,640,650,650,650,120,0,45,57.9134111510939,1.378999964799732,653.5313340136781,495.65
1774565075,10,,Aggregated,14.166667,0.000000,45,50,55,59,65,77,120,640,650,650,650,144,0,45,55.7037514740336,1.378999964799732,653.5313340136781,476.81944444444446
1774565076,10,,Aggregated,15.000000,0.000000,45,49,52,57,64,71,110,640,650,650,650,169,0,45,53.54724508419512,1.378999964799732,653.5313340136781,484.49112426035504
1774565077,10,,Aggregated,16.125000,0.000000,45,49,54,57,62,70,110,640,650,650,650,192,0,45,53.06266971577619,1.378999964799732,653.5313340136781,475.9270833333333
1774565078,10,,Aggregated,17.111111,0.000000,46,51,56,58,65,77,110,640,2300,2300,2300,217,0,46,63.80616398801821,1.378999964799732,2326.722417026758,485.8847926267281
1774565079,10,,Aggregated,17.700000,0.000000,46,50,55,58,64,76,110,640,2300,2300,2300,240,0,46,61.62152309746792,1.378999964799732,2326.722417026758,477.37916666666666
1774565080,10,,Aggregated,20.000000,0.000000,46,50,55,58,64,77,110,640,2300,2300,2300,266,0,45,60.62452335092694,1.378999964799732,2326.722417026758,496.47744360902254
1774565081,10,,Aggregated,21.700000,0.000000,46,50,54,57,64,77,110,640,2300,2300,2300,286,0,46,59.64038768718898,1.378999964799732,2326.722417026758,490.5699300699301
1774565082,10,,Aggregated,23.000000,0.000000,46,49,53,57,63,76,110,120,2300,2300,2300,312,0,46,58.26439357247765,1.378999964799732,2326.722417026758,481.9230769230769
1774565083,10,,Aggregated,23.700000,0.000000,46,49,53,57,63,77,120,130,2300,2300,2300,334,0,46,57.87056151667365,1.378999964799732,2326.722417026758,475.2125748502994
1774565084,10,,Aggregated,23.800000,0.000000,46,50,53,56,63,77,110,130,2300,2300,2300,359,0,46,57.06884472243083,1.378999964799732,2326.722417026758,479.7827298050139
1774565085,10,,Aggregated,23.600000,0.000000,46,50,53,56,62,75,110,130,2300,2300,2300,382,0,46,56.49564529955631,1.378999964799732,2326.722417026758,475.70680628272254
1774565086,10,,Aggregated,24.000000,0.000000,46,50,54,56,64,77,110,130,2300,2300,2300,406,0,46,56.2372586391396,1.378999964799732,2326.722417026758,471.179802955665
1774565087,10,,Aggregated,23.900000,0.000000,46,50,53,56,64,76,110,130,2300,2300,2300,428,0,46,55.87257828811514,1.378999964799732,2326.722417026758,468.22429906542055
1774565088,10,,Aggregated,23.800000,0.000000,46,50,54,57,65,77,110,130,2300,2300,2300,449,0,46,56.07210441099953,1.378999964799732,2326.722417026758,465.6369710467706
1774565089,10,,Aggregated,23.900000,0.000000,47,51,56,59,69,80,120,130,3000,3000,3000,473,0,47,62.835405058307224,1.378999964799732,2963.7365419766866,462.56236786469344
1774565090,10,,Aggregated,23.600000,0.000000,47,51,55,58,69,79,120,130,3000,3000,3000,495,0,47,61.971214158822676,1.378999964799732,2963.7365419766866,459.6161616161616
1774565091,10,,Aggregated,23.400000,0.000000,47,51,55,58,69,79,110,130,3000,3000,3000,517,0,47,61.40960986368859,1.378999964799732,2963.7365419766866,457.54932301740814
1774565092,10,,Aggregated,23.200000,0.000000,46,50,55,58,68,78,110,130,3000,3000,3000,543,0,46,60.57468678150069,1.378999964799732,2963.7365419766866,461.30202578268876
